,relpath,name,format,category,width,height,mode,channels
140,./data/raw-img/cane/OIP-0qV19Xqejl0w8Pi5OWh0egHaE8.jpeg,OIP-0qV19Xqejl0w8Pi5OWh0egHaE8.jpeg,jpeg,dog,300,200,RGB,3
141,./data/raw-img/cane/OIP-0rl28i9PdxDkBEM3EzU2GgHaMc.jpeg,OIP-0rl28i9PdxDkBEM3EzU2GgHaMc.jpeg,jpeg,dog,179,300,RGB,3
142,./data/raw-img/cane/OIP-0roIvRX9eqv-UtoJsVQu9gHaF7.jpeg,OIP-0roIvRX9eqv-UtoJsVQu9gHaF7.jpeg,jpeg,dog,300,240,RGB,3
143,./data/raw-img/cane/OIP-0s9Ku6vZ9treIFugcBdYDQHaIQ.jpeg,OIP-0s9Ku6vZ9treIFugcBdYDQHaIQ.jpeg,jpeg,dog,270,300,RGB,3
144,./data/raw-img/cane/OIP-0tAhOUUt1hftKXuh8TAvFwHaFj.jpeg,OIP-0tAhOUUt1hftKXuh8TAvFwHaFj.jpeg,jpeg,dog,300,225,RGB,3
145,./data/raw-img/cane/OIP-0tJGTr4xGNW1l70Ea_fN1gHaHa.jpeg,OIP-0tJGTr4xGNW1l70Ea_fN1gHaHa.jpeg,jpeg,dog,300,300,RGB,3
146,./data/raw-img/cane/OIP-0tMAa3ZV-BaGgW2DRBpVSAHaFj.jpeg,OIP-0tMAa3ZV-BaGgW2DRBpVSAHaFj.jpeg,jpeg,dog,300,225,RGB,3
147,./data/raw-img/cane/OIP-0tNdMJW0sj9eGgt8dyLq6wHaHX.jpeg,OIP-0tNdMJW0sj9eGgt8dyLq6wHaHX.jpeg,jpeg,dog,300,299,RGB,3
148,./data/raw-img/cane/OIP-0vt72fUZV0EO4ylG-OCrZQHaEK.jpeg,OIP-0vt72fUZV0EO4ylG-OCrZQHaEK.jpeg,jpeg,dog,300,169,RGB,3
149,./data/raw-img/cane/OIP-0xyfQ1gSThIVANmA51mArwHaJ4.jpeg,OIP-0xyfQ1gSThIVANmA51mArwHaJ4.jpeg,jpeg,dog,225,300,RGB,3
150,./data/raw-img/cane/OIP-0ynVYYZyTyrWcIheuuyyMQHaNI.jpeg,OIP-0ynVYYZyTyrWcIheuuyyMQHaNI.jpeg,jpeg,dog,170,300,RGB,3
151,./data/raw-img/cane/OIP-10kx-38P1HEX48ktB9m3SAHaFi.jpeg,OIP-10kx-38P1HEX48ktB9m3SAHaFi.jpeg,jpeg,dog,300,225,RGB,3
152,./data/raw-img/cane/OIP-10l7xSXajN0P3OUWxU0pAgHaEo.jpeg,OIP-10l7xSXajN0P3OUWxU0pAgHaEo.jpeg,jpeg,dog,300,188,RGB,3
153,./data/raw-img/cane/OIP-11I4h3JoOPyySDRiXsejsAHaFj.jpeg,OIP-11I4h3JoOPyySDRiXsejsAHaFj.jpeg,jpeg,dog,300,225,RGB,3
154,./data/raw-img/cane/OIP-11nMPkJPV5f2eI8LRh2wzQHaFq.jpeg,OIP-11nMPkJPV5f2eI8LRh2wzQHaFq.jpeg,jpeg,dog,300,230,RGB,3
155,./data/raw-img/cane/OIP-127wLh4lvZrhasRHpYBspgAAAA.jpeg,OIP-127wLh4lvZrhasRHpYBspgAAAA.jpeg,jpeg,dog,300,226,RGB,3
156,./data/raw-img/cane/OIP-15Fp_dvnq3YXVVMYrXYORwHaFU.jpeg,OIP-15Fp_dvnq3YXVVMYrXYORwHaFU.jpeg,jpeg,dog,300,216,RGB,3
157,./data/raw-img/cane/OIP-16Mqc38MKBFr4a33cb_dFwHaGO.jpeg,OIP-16Mqc38MKBFr4a33cb_dFwHaGO.jpeg,jpeg,dog,300,252,RGB,3
158,./data/raw-img/cane/OIP-16iKzWaFpNKn04Qj2mMDMgHaJU.jpeg,OIP-16iKzWaFpNKn04Qj2mMDMgHaJU.jpeg,jpeg,dog,239,300,RGB,3
159,./data/raw-img/cane/OIP-16rRuuNCfnpO9Dwgz9mB5wHaDL.jpeg,OIP-16rRuuNCfnpO9Dwgz9mB5wHaDL.jpeg,jpeg,dog,300,129,RGB,3
160,./data/raw-img/cane/OIP-182l4BlagJigdHNMl7UjHQHaE6.jpeg,OIP-182l4BlagJigdHNMl7UjHQHaE6.jpeg,jpeg,dog,300,199,RGB,3
161,./data/raw-img/cane/OIP-19rSogZk5fbKTsnh6DawdwHaJK.jpeg,OIP-19rSogZk5fbKTsnh6DawdwHaJK.jpeg,jpeg,dog,243,300,RGB,3
162,./data/raw-img/cane/OIP-1A7DY7n_aThaaY1idzNuXQHaJ4.jpeg,OIP-1A7DY7n_aThaaY1idzNuXQHaJ4.jpeg,jpeg,dog,225,300,RGB,3
163,./data/raw-img/cane/OIP-1ATVAQaBK1DmRCx9hWYcRAHaJ4.jpeg,OIP-1ATVAQaBK1DmRCx9hWYcRAHaJ4.jpeg,jpeg,dog,225,300,RGB,3
164,./data/raw-img/cane/OIP-1CX-uJ9yQJM6_oY2bREWrgHaFj.jpeg,OIP-1CX-uJ9yQJM6_oY2bREWrgHaFj.jpeg,jpeg,dog,300,225,RGB,3
165,./data/raw-img/cane/OIP-1D6DYtdMQRnirTuoJ7mbmQHaE-.jpeg,OIP-1D6DYtdMQRnirTuoJ7mbmQHaE-.jpeg,jpeg,dog,300,202,RGB,3
166,./data/raw-img/cane/OIP-1FT9qw5GK03bzZo8Kww5cwHaFj.jpeg,OIP-1FT9qw5GK03bzZo8Kww5cwHaFj.jpeg,jpeg,dog,300,225,RGB,3
167,./data/raw-img/cane/OIP-1GTKsoYpXHataZXdxz6tZAHaFg.jpeg,OIP-1GTKsoYpXHataZXdxz6tZAHaFg.jpeg,jpeg,dog,300,223,RGB,3
168,./data/raw-img/cane/OIP-1J2GTZlSQv0EqCc907fCzgHaEK.jpeg,OIP-1J2GTZlSQv0EqCc907fCzgHaEK.jpeg,jpeg,dog,300,169,RGB,3
169,./data/raw-img/cane/OIP-1KROJo9Yy9tu7IMAhoYe3gHaGh.jpeg,OIP-1KROJo9Yy9tu7IMAhoYe3gHaGh.jpeg,jpeg,dog,300,264,RGB,3
170,./data/raw-img/cane/OIP-1LKeo3RBLcL9po4AlLS_ZgHaFB.jpeg,OIP-1LKeo3RBLcL9po4AlLS_ZgHaFB.jpeg,jpeg,dog,300,204,RGB,3
171,./data/raw-img/cane/OIP-1LSP7JjBDGEXwEukPFh6HgHaEY.jpeg,OIP-1LSP7JjBDGEXwEukPFh6HgHaEY.jpeg,jpeg,dog,300,178,RGB,3
172,./data/raw-img/cane/OIP-1LpMShxkw9l7vqX3_1qnyAHaFj.jpeg,OIP-1LpMShxkw9l7vqX3_1qnyAHaFj.jpeg,jpeg,dog,300,225,RGB,3
173,./data/raw-img/cane/OIP-1MV5ehdvqgv8jBq9-PU98gHaE8.jpeg,OIP-1MV5ehdvqgv8jBq9-PU98gHaE8.jpeg,jpeg,dog,300,200,RGB,3
174,./data/raw-img/cane/OIP-1NXTAeieoewjwEjdnM7u5AHaGh.jpeg,OIP-1NXTAeieoewjwEjdnM7u5AHaGh.jpeg,jpeg,dog,300,264,RGB,3
175,./data/raw-img/cane/OIP-1Ndw-pGpyJdTrXad4uonNAHaFz.jpeg,OIP-1Ndw-pGpyJdTrXad4uonNAHaFz.jpeg,jpeg,dog,300,235,RGB,3
176,./data/raw-img/cane/OIP-1O9iuW5YCaoMBa97JR5FLwHaHd.jpeg,OIP-1O9iuW5YCaoMBa97JR5FLwHaHd.jpeg,jpeg,dog,299,300,RGB,3
177,./data/raw-img/cane/OIP-1QAZ3az3PslGA0yMAYmPBQHaFZ.jpeg,OIP-1QAZ3az3PslGA0yMAYmPBQHaFZ.jpeg,jpeg,dog,300,219,RGB,3
178,./data/raw-img/cane/OIP-1QCIOQONeHCTvmrZeZ_nqQHaEo.jpeg,OIP-1QCIOQONeHCTvmrZeZ_nqQHaEo.jpeg,jpeg,dog,300,188,RGB,3
179,./data/raw-img/cane/OIP-1Q_r1kaGmFXYAkd28zlJvwHaFj.jpeg,OIP-1Q_r1kaGmFXYAkd28zlJvwHaFj.jpeg,jpeg,dog,300,225,RGB,3
180,./data/raw-img/cane/OIP-1TAVqN6lx6ytUZozD40uZAHaHa.jpeg,OIP-1TAVqN6lx6ytUZozD40uZAHaHa.jpeg,jpeg,dog,300,300,RGB,3
181,./data/raw-img/cane/OIP-1T_EqqCz-3k9C4ReghtmJwHaFv.jpeg,OIP-1T_EqqCz-3k9C4ReghtmJwHaFv.jpeg,jpeg,dog,300,233,RGB,3
182,./data/raw-img/cane/OIP-1TxttjI9ayJZevR899z7zQHaJ4.jpeg,OIP-1TxttjI9ayJZevR899z7zQHaJ4.jpeg,jpeg,dog,225,300,RGB,3
183,./data/raw-img/cane/OIP-1Ud0agik0z-Tc99An5YHxgAAAA.jpeg,OIP-1Ud0agik0z-Tc99An5YHxgAAAA.jpeg,jpeg,dog,300,174,RGB,3
184,./data/raw-img/cane/OIP-1UiwAQdMbUHb6BflmmWKFAHaEK.jpeg,OIP-1UiwAQdMbUHb6BflmmWKFAHaEK.jpeg,jpeg,dog,300,169,RGB,3
185,./data/raw-img/cane/OIP-1XFM-0A5nIMIS2-3u84B3wHaJ3.jpeg,OIP-1XFM-0A5nIMIS2-3u84B3wHaJ3.jpeg,jpeg,dog,226,300,RGB,3
186,./data/raw-img/cane/OIP-1XOvteollJztEFRUz-2nugHaE6.jpeg,OIP-1XOvteollJztEFRUz-2nugHaE6.jpeg,jpeg,dog,300,199,RGB,3
187,./data/raw-img/cane/OIP-1appcud56ZHeE15GV7mVowHaFl.jpeg,OIP-1appcud56ZHeE15GV7mVowHaFl.jpeg,jpeg,dog,300,226,RGB,3
188,./data/raw-img/cane/OIP-1btZhPFxge5OYPGXxgtFbQHaHa.jpeg,OIP-1btZhPFxge5OYPGXxgtFbQHaHa.jpeg,jpeg,dog,300,300,RGB,3
189,./data/raw-img/cane/OIP-1bzbn8c1gurVqeyZReofugHaJ4.jpeg,OIP-1bzbn8c1gurVqeyZReofugHaJ4.jpeg,jpeg,dog,225,300,RGB,3
190,./data/raw-img/cane/OIP-1dN-3q4hcYQxmKLAFN6RBgHaEL.jpeg,OIP-1dN-3q4hcYQxmKLAFN6RBgHaEL.jpeg,jpeg,dog,300,169,RGB,3
191,./data/raw-img/cane/OIP-1djtL_mqX7gsgpCHeQqn8gHaEK.jpeg,OIP-1djtL_mqX7gsgpCHeQqn8gHaEK.jpeg,jpeg,dog,300,169,RGB,3
192,./data/raw-img/cane/OIP-1e5m6lc1j8ldtpU81shHCQHaDw.jpeg,OIP-1e5m6lc1j8ldtpU81shHCQHaDw.jpeg,jpeg,dog,300,152,RGB,3
193,./data/raw-img/cane/OIP-1eFPH0zDILXlHr5h6Ft8-wAAAA.jpeg,OIP-1eFPH0zDILXlHr5h6Ft8-wAAAA.jpeg,jpeg,dog,237,300,RGB,3
194,./data/raw-img/cane/OIP-1eSn_DkdvhsY2h1nFyntvAHaJE.jpeg,OIP-1eSn_DkdvhsY2h1nFyntvAHaJE.jpeg,jpeg,dog,246,300,RGB,3
195,./data/raw-img/cane/OIP-1eZaeWPg1fIOFkvhqCRPzwHaFj.jpeg,OIP-1eZaeWPg1fIOFkvhqCRPzwHaFj.jpeg,jpeg,dog,300,225,RGB,3
196,./data/raw-img/cane/OIP-1evs8_7PML4x6YNl5jecXAHaIp.jpeg,OIP-1evs8_7PML4x6YNl5jecXAHaIp.jpeg,jpeg,dog,258,300,RGB,3
197,./data/raw-img/cane/OIP-1fUY4qZacQDoA0hfOvwIEgHaJ4.jpeg,OIP-1fUY4qZacQDoA0hfOvwIEgHaJ4.jpeg,jpeg,dog,225,300,RGB,3
198,./data/raw-img/cane/OIP-1fVSZG00aGmqiTDRWfZudgHaJn.jpeg,OIP-1fVSZG00aGmqiTDRWfZudgHaJn.jpeg,jpeg,dog,232,300,RGB,3
199,./data/raw-img/cane/OIP-1h2zCCzMCKlg2v7kNdvXEwHaC4.jpeg,OIP-1h2zCCzMCKlg2v7kNdvXEwHaC4.jpeg,jpeg,dog,300,117,RGB,3
200,./data/raw-img/cane/OIP-1iHZVGiMaBPb5mp-0VE3GwHaEH.jpeg,OIP-1iHZVGiMaBPb5mp-0VE3GwHaEH.jpeg,jpeg,dog,300,167,RGB,3
201,./data/raw-img/cane/OIP-1jRdOQ6si1syL6dwyEy4xwAAAA.jpeg,OIP-1jRdOQ6si1syL6dwyEy4xwAAAA.jpeg,jpeg,dog,170,300,RGB,3
202,./data/raw-img/cane/OIP-1jYMqXNvjLTPopIeJz4jMgHaFd.jpeg,OIP-1jYMqXNvjLTPopIeJz4jMgHaFd.jpeg,jpeg,dog,300,221,RGB,3
203,./data/raw-img/cane/OIP-1jjM-8OnyUA91PsAU83yKAHaEK.jpeg,OIP-1jjM-8OnyUA91PsAU83yKAHaEK.jpeg,jpeg,dog,300,169,RGB,3
204,./data/raw-img/cane/OIP-1khVvX2oExW0mG6G2Y2WTwAAAA.jpeg,OIP-1khVvX2oExW0mG6G2Y2WTwAAAA.jpeg,jpeg,dog,225,300,RGB,3
205,./data/raw-img/cane/OIP-1mnMufvl5sMH5976RmOocgHaGS.jpeg,OIP-1mnMufvl5sMH5976RmOocgHaGS.jpeg,jpeg,dog,300,255,RGB,3
206,./data/raw-img/cane/OIP-1oZM5Z39NBJVzrp8QJCyNQCoEs.jpeg,OIP-1oZM5Z39NBJVzrp8QJCyNQCoEs.jpeg,jpeg,dog,168,300,RGB,3
207,./data/raw-img/cane/OIP-1pWXyYosDRHiDD4jRKZA0AHaFj.jpeg,OIP-1pWXyYosDRHiDD4jRKZA0AHaFj.jpeg,jpeg,dog,300,225,RGB,3
208,./data/raw-img/cane/OIP-1qbIy0bMYYBPj9Efylrj0AHaE8.jpeg,OIP-1qbIy0bMYYBPj9Efylrj0AHaE8.jpeg,jpeg,dog,300,200,RGB,3
209,./data/raw-img/cane/OIP-1rZ6lbl7FFNU6DCNQhu1ugHaFG.jpeg,OIP-1rZ6lbl7FFNU6DCNQhu1ugHaFG.jpeg,jpeg,dog,300,207,RGB,3
210,./data/raw-img/cane/OIP-1sZ8l7JY81pPmZZZa3r09AHaJ4.jpeg,OIP-1sZ8l7JY81pPmZZZa3r09AHaJ4.jpeg,jpeg,dog,225,300,RGB,3
211,./data/raw-img/cane/OIP-1tFQwT_jwgIcss3DZbEy_QHaFb.jpeg,OIP-1tFQwT_jwgIcss3DZbEy_QHaFb.jpeg,jpeg,dog,300,220,RGB,3
212,./data/raw-img/cane/OIP-1uFKDNprKv32Js9JO2KMCwHaFi.jpeg,OIP-1uFKDNprKv32Js9JO2KMCwHaFi.jpeg,jpeg,dog,300,225,RGB,3
213,./data/raw-img/cane/OIP-1vVAcCfWzLBv3tYauU-ATAHaLh.jpeg,OIP-1vVAcCfWzLBv3tYauU-ATAHaLh.jpeg,jpeg,dog,193,300,RGB,3
214,./data/raw-img/cane/OIP-1w42QLuCwgQftnco1Qzb4gHaFu.jpeg,OIP-1w42QLuCwgQftnco1Qzb4gHaFu.jpeg,jpeg,dog,300,232,RGB,3
215,./data/raw-img/cane/OIP-1wq9vP9_aPSM7THOwyo2NwHaHq.jpeg,OIP-1wq9vP9_aPSM7THOwyo2NwHaHq.jpeg,jpeg,dog,291,300,RGB,3
216,./data/raw-img/cane/OIP-1xEPMi6CCw-cA0loI_sPQQHaEK.jpeg,OIP-1xEPMi6CCw-cA0loI_sPQQHaEK.jpeg,jpeg,dog,300,169,RGB,3
217,./data/raw-img/cane/OIP-20ZN0NVCG17s4Jl-znGDGAHaLH.jpeg,OIP-20ZN0NVCG17s4Jl-znGDGAHaLH.jpeg,jpeg,dog,200,300,RGB,3
218,./data/raw-img/cane/OIP-21Ub9oFXRIzE5xff4Gku3wHaEK.jpeg,OIP-21Ub9oFXRIzE5xff4Gku3wHaEK.jpeg,jpeg,dog,300,169,RGB,3
219,./data/raw-img/cane/OIP-21b8qStyN5swsjUF2jHGlgHaJ4.jpeg,OIP-21b8qStyN5swsjUF2jHGlgHaJ4.jpeg,jpeg,dog,225,300,RGB,3
220,./data/raw-img/cane/OIP-23BtwlKZ4n2xmqktbnwBEQHaFj.jpeg,OIP-23BtwlKZ4n2xmqktbnwBEQHaFj.jpeg,jpeg,dog,300,225,RGB,3
221,./data/raw-img/cane/OIP-24oiyOALFmdltOtqDPNo0gHaGR.jpeg,OIP-24oiyOALFmdltOtqDPNo0gHaGR.jpeg,jpeg,dog,300,254,RGB,3
222,./data/raw-img/cane/OIP-26-RJMmLVR9-DOAO70K1sAHaGy.jpeg,OIP-26-RJMmLVR9-DOAO70K1sAHaGy.jpeg,jpeg,dog,300,275,RGB,3
223,./data/raw-img/cane/OIP-265EXG9A-Rpx7XFiccujkgHaG2.jpeg,OIP-265EXG9A-Rpx7XFiccujkgHaG2.jpeg,jpeg,dog,300,278,RGB,3
224,./data/raw-img/cane/OIP-28PFSwLTy6uy0DNGhAYkUgHaFQ.jpeg,OIP-28PFSwLTy6uy0DNGhAYkUgHaFQ.jpeg,jpeg,dog,300,213,RGB,3
225,./data/raw-img/cane/OIP-2CPiKK78v_sI2ZeZFamCGgHaEK.jpeg,OIP-2CPiKK78v_sI2ZeZFamCGgHaEK.jpeg,jpeg,dog,300,169,RGB,3
226,./data/raw-img/cane/OIP-2DXm3H_0HI0v_ZhQ_aeIJAHaHb.jpeg,OIP-2DXm3H_0HI0v_ZhQ_aeIJAHaHb.jpeg,jpeg,dog,300,300,RGB,3
227,./data/raw-img/cane/OIP-2DmloarkBrL5O8GncBRb8QHaFj.jpeg,OIP-2DmloarkBrL5O8GncBRb8QHaFj.jpeg,jpeg,dog,300,225,RGB,3
228,./data/raw-img/cane/OIP-2EvaXk6PG-nKvAfygNts0gHaFK.jpeg,OIP-2EvaXk6PG-nKvAfygNts0gHaFK.jpeg,jpeg,dog,300,209,RGB,3
229,./data/raw-img/cane/OIP-2F6xTTkDAB32x0WLySE2JQHaEt.jpeg,OIP-2F6xTTkDAB32x0WLySE2JQHaEt.jpeg,jpeg,dog,300,191,RGB,3
230,./data/raw-img/cane/OIP-2F_nq8Y33HI7wNayJckv5gHaFj.jpeg,OIP-2F_nq8Y33HI7wNayJckv5gHaFj.jpeg,jpeg,dog,300,225,RGB,3
231,./data/raw-img/cane/OIP-2Fjy2FHyCwrAs46mSDZrZgHaEm.jpeg,OIP-2Fjy2FHyCwrAs46mSDZrZgHaEm.jpeg,jpeg,dog,300,187,RGB,3
232,./data/raw-img/cane/OIP-2GxP1nlILPlvoEy3S-HTqQHaIi.jpeg,OIP-2GxP1nlILPlvoEy3S-HTqQHaIi.jpeg,jpeg,dog,261,300,RGB,3
233,./data/raw-img/cane/OIP-2JCHRqKve3bRpIHN33ySPwAAAA.jpeg,OIP-2JCHRqKve3bRpIHN33ySPwAAAA.jpeg,jpeg,dog,225,300,RGB,3
234,./data/raw-img/cane/OIP-2JqPhnRaNplbNU-a-CgvgQHaGQ.jpeg,OIP-2JqPhnRaNplbNU-a-CgvgQHaGQ.jpeg,jpeg,dog,300,254,RGB,3
235,./data/raw-img/cane/OIP-2KOy2hmC0cAe1-Ubcr2pfwHaHa.jpeg,OIP-2KOy2hmC0cAe1-Ubcr2pfwHaHa.jpeg,jpeg,dog,300,300,RGB,3
236,./data/raw-img/cane/OIP-2NZHqlDoyEwzU0XAcZfIGwHaFi.jpeg,OIP-2NZHqlDoyEwzU0XAcZfIGwHaFi.jpeg,jpeg,dog,300,225,RGB,3
237,./data/raw-img/cane/OIP-2OxWoqi3TX6T4Zw5HZX52wHaHa.jpeg,OIP-2OxWoqi3TX6T4Zw5HZX52wHaHa.jpeg,jpeg,dog,300,300,RGB,3
238,./data/raw-img/cane/OIP-2QAGMYALe2GFNBYLVjvpyAHaHF.jpeg,OIP-2QAGMYALe2GFNBYLVjvpyAHaHF.jpeg,jpeg,dog,300,287,RGB,3
239,./data/raw-img/cane/OIP-2QtmFziw5MdNCaKVIJ7krAHaHa.jpeg,OIP-2QtmFziw5MdNCaKVIJ7krAHaHa.jpeg,jpeg,dog,300,300,RGB,3
240,./data/raw-img/cane/OIP-2SIN_i9385pLtCrq9aPqmgHaFc.jpeg,OIP-2SIN_i9385pLtCrq9aPqmgHaFc.jpeg,jpeg,dog,300,221,RGB,3
241,./data/raw-img/cane/OIP-2SUSRcTE5Dn1v63ZKRBh2gAAAA.jpeg,OIP-2SUSRcTE5Dn1v63ZKRBh2gAAAA.jpeg,jpeg,dog,241,160,RGB,3
242,./data/raw-img/cane/OIP-2T1ZpLv6pgpOWmQTSuiX8gHaJ3.jpeg,OIP-2T1ZpLv6pgpOWmQTSuiX8gHaJ3.jpeg,jpeg,dog,226,300,RGB,3
243,./data/raw-img/cane/OIP-2T6E46WqvhgVRztKt4iMAAHaFj.jpeg,OIP-2T6E46WqvhgVRztKt4iMAAHaFj.jpeg,jpeg,dog,300,225,RGB,3
244,./data/raw-img/cane/OIP-2TqvvojsLgxQC06Tla2saAHaEo.jpeg,OIP-2TqvvojsLgxQC06Tla2saAHaEo.jpeg,jpeg,dog,300,188,RGB,3
245,./data/raw-img/cane/OIP-2V2fQSCym4fLxYDB1ujafgHaFn.jpeg,OIP-2V2fQSCym4fLxYDB1ujafgHaFn.jpeg,jpeg,dog,300,228,RGB,3
246,./data/raw-img/cane/OIP-2VkqmwNEtaTx53pgls4ybgHaFi.jpeg,OIP-2VkqmwNEtaTx53pgls4ybgHaFi.jpeg,jpeg,dog,300,225,RGB,3
247,./data/raw-img/cane/OIP-2XNroN5ICCA_nWg9x-ye6QHaIg.jpeg,OIP-2XNroN5ICCA_nWg9x-ye6QHaIg.jpeg,jpeg,dog,262,300,RGB,3
248,./data/raw-img/cane/OIP-2XrAVXGsrgEe0r_qLn8efwHaE7.jpeg,OIP-2XrAVXGsrgEe0r_qLn8efwHaE7.jpeg,jpeg,dog,300,200,RGB,3
249,./data/raw-img/cane/OIP-2YOYZSQ0zVI18aGIjRVWBgHaE8.jpeg,OIP-2YOYZSQ0zVI18aGIjRVWBgHaE8.jpeg,jpeg,dog,300,200,RGB,3
250,./data/raw-img/cane/OIP-2Z4w-BNdFx-jRu-PFxFelAHaF7.jpeg,OIP-2Z4w-BNdFx-jRu-PFxFelAHaF7.jpeg,jpeg,dog,300,240,RGB,3
251,./data/raw-img/cane/OIP-2ZBJvhSsZ3pVIk2UNV7vsgHaHN.jpeg,OIP-2ZBJvhSsZ3pVIk2UNV7vsgHaHN.jpeg,jpeg,dog,300,292,RGB,3
252,./data/raw-img/cane/OIP-2Zse0YRuL_026JqSu-GS1gHaFj.jpeg,OIP-2Zse0YRuL_026JqSu-GS1gHaFj.jpeg,jpeg,dog,300,225,RGB,3
253,./data/raw-img/cane/OIP-2_NkdCGc7_nSTleKHscvkwHaE8.jpeg,OIP-2_NkdCGc7_nSTleKHscvkwHaE8.jpeg,jpeg,dog,300,200,RGB,3
254,./data/raw-img/cane/OIP-2_hRDtm9PMXxXkN4qc6slQHaGz.jpeg,OIP-2_hRDtm9PMXxXkN4qc6slQHaGz.jpeg,jpeg,dog,300,276,RGB,3
255,./data/raw-img/cane/OIP-2ahKaKuJKNGTDLFGiMh9WgHaK6.jpeg,OIP-2ahKaKuJKNGTDLFGiMh9WgHaK6.jpeg,jpeg,dog,204,300,RGB,3
256,./data/raw-img/cane/OIP-2bDKeTK23GxSGuxrnBzm8QHaE7.jpeg,OIP-2bDKeTK23GxSGuxrnBzm8QHaE7.jpeg,jpeg,dog,300,200,RGB,3
257,./data/raw-img/cane/OIP-2blBR9VXGyR_GNy3yzR1TAHaEK.jpeg,OIP-2blBR9VXGyR_GNy3yzR1TAHaEK.jpeg,jpeg,dog,300,169,RGB,3
258,./data/raw-img/cane/OIP-2cGz2FBezWurglSP69SNRgHaJ4.jpeg,OIP-2cGz2FBezWurglSP69SNRgHaJ4.jpeg,jpeg,dog,225,300,RGB,3
259,./data/raw-img/cane/OIP-2cPNfKeXJlNGrx5DJprzEwHaJ7.jpeg,OIP-2cPNfKeXJlNGrx5DJprzEwHaJ7.jpeg,jpeg,dog,224,300,RGB,3
260,./data/raw-img/cane/OIP-2cpY38EdkNC-t5stYHXxngHaHa.jpeg,OIP-2cpY38EdkNC-t5stYHXxngHaHa.jpeg,jpeg,dog,300,300,RGB,3
261,./data/raw-img/cane/OIP-2dnsLaaLAtgn0_xNOfWTEAHaE7.jpeg,OIP-2dnsLaaLAtgn0_xNOfWTEAHaE7.jpeg,jpeg,dog,300,200,RGB,3
262,./data/raw-img/cane/OIP-2geIdrgZ-J42JJ7LikApVQHaEo.jpeg,OIP-2geIdrgZ-J42JJ7LikApVQHaEo.jpeg,jpeg,dog,300,188,RGB,3
263,./data/raw-img/cane/OIP-2hvLnuUg20KCF-IaaXXXfwHaF6.jpeg,OIP-2hvLnuUg20KCF-IaaXXXfwHaF6.jpeg,jpeg,dog,300,240,RGB,3
264,./data/raw-img/cane/OIP-2jCuAgFf94eL_T2nHITUHwHaGp.jpeg,OIP-2jCuAgFf94eL_T2nHITUHwHaGp.jpeg,jpeg,dog,300,269,RGB,3
265,./data/raw-img/cane/OIP-2jI6ZD5isnTyKelZECdNWAHaE8.jpeg,OIP-2jI6ZD5isnTyKelZECdNWAHaE8.jpeg,jpeg,dog,300,200,RGB,3
266,./data/raw-img/cane/OIP-2jq8GZqv9tScQ1UT8u0rcwHaFj.jpeg,OIP-2jq8GZqv9tScQ1UT8u0rcwHaFj.jpeg,jpeg,dog,300,225,RGB,3
267,./data/raw-img/cane/OIP-2lZ0XcVxVewKz5hHRBbM0gHaID.jpeg,OIP-2lZ0XcVxVewKz5hHRBbM0gHaID.jpeg,jpeg,dog,277,300,RGB,3
268,./data/raw-img/cane/OIP-2lutMf73w0MUzUepAk9JcgHaJ4.jpeg,OIP-2lutMf73w0MUzUepAk9JcgHaJ4.jpeg,jpeg,dog,225,300,RGB,3
269,./data/raw-img/cane/OIP-2mo0pbriM0scgiEx6PJobgHaJn.jpeg,OIP-2mo0pbriM0scgiEx6PJobgHaJn.jpeg,jpeg,dog,232,300,RGB,3
270,./data/raw-img/cane/OIP-2n1-BxeFnu0JulW36p8yeAHaHn.jpeg,OIP-2n1-BxeFnu0JulW36p8yeAHaHn.jpeg,jpeg,dog,292,300,RGB,3
271,./data/raw-img/cane/OIP-2nulMG_RHm7zcDpNrtplXAAAAA.jpeg,OIP-2nulMG_RHm7zcDpNrtplXAAAAA.jpeg,jpeg,dog,169,300,RGB,3
272,./data/raw-img/cane/OIP-2om11-lJ_b9KzK03gf02TQHaGR.jpeg,OIP-2om11-lJ_b9KzK03gf02TQHaGR.jpeg,jpeg,dog,300,254,RGB,3
273,./data/raw-img/cane/OIP-2puUD5KZG8nLWe0WO0FoKAHaGm.jpeg,OIP-2puUD5KZG8nLWe0WO0FoKAHaGm.jpeg,jpeg,dog,300,268,RGB,3
274,./data/raw-img/cane/OIP-2rgJ1I0fK24EGc6R31cSeAHaFj.jpeg,OIP-2rgJ1I0fK24EGc6R31cSeAHaFj.jpeg,jpeg,dog,300,225,RGB,3
275,./data/raw-img/cane/OIP-2s9O1HvSKaKDwyOKJ_-M6gHaED.jpeg,OIP-2s9O1HvSKaKDwyOKJ_-M6gHaED.jpeg,jpeg,dog,300,164,RGB,3
276,./data/raw-img/cane/OIP-2sIPje3EMq9bP0vV2OGfmwHaEG.jpeg,OIP-2sIPje3EMq9bP0vV2OGfmwHaEG.jpeg,jpeg,dog,300,166,RGB,3
277,./data/raw-img/cane/OIP-2sKsdEI6aaXSSWHJS-QxIAHaJ4.jpeg,OIP-2sKsdEI6aaXSSWHJS-QxIAHaJ4.jpeg,jpeg,dog,225,300,RGB,3
